('AlexNet', 10, 256)	('AlexNet', 9, 256)	('AlexNet', 8, 256)	('AlexNet', 7, 256)	('AlexNet', 6, 256)	('AlexNet', 5, 256)	('AlexNet', 4, 256)	('AlexNet', 3, 256)	('AlexNet', 2, 256)	('AlexNet', 1, 256)	('AlexNet', 0, 256)	('GoogleNet', 10, 256)	('GoogleNet', 9, 256)	('GoogleNet', 8, 256)	('GoogleNet', 7, 256)	('GoogleNet', 6, 256)	('GoogleNet', 5, 256)	('GoogleNet', 4, 256)	('GoogleNet', 3, 256)	('GoogleNet', 2, 256)	('GoogleNet', 1, 256)	('GoogleNet', 0, 256)	('AlexNet', 10, 128)	('AlexNet', 9, 128)	('AlexNet', 8, 128)	('AlexNet', 7, 128)	('AlexNet', 6, 128)	('AlexNet', 5, 128)	('AlexNet', 4, 128)	('AlexNet', 3, 128)	('AlexNet', 2, 128)	('AlexNet', 1, 128)	('AlexNet', 0, 128)	('GoogleNet', 10, 256)	('GoogleNet', 9, 256)	('GoogleNet', 8, 256)	('GoogleNet', 7, 256)	('GoogleNet', 6, 256)	('GoogleNet', 5, 256)	('GoogleNet', 4, 256)	('GoogleNet', 3, 256)	('GoogleNet', 2, 256)	('GoogleNet', 1, 256)	('GoogleNet', 0, 256)	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.1951930595453133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6400390769815534	0.0	0.3460752040061106	0.0	0.20471961773168848	0.3456880244992534	0.8453090410630016	1.1204595027820115	1.8137953090850012	1.1913179775778926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.4823860321637303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6170200596188911	0.16272822624300703	0.16021765288114045	0.6139887770177426	0.20656682875829038	0.8440516824428697	1.3982186916361916	1.2911142325899319	1.067191863482618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.516331301577977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7864424146675585	0.16276514400054362	0.0	0.15944694967604914	0.14987651523029502	0.13576847223963778	0.8690951048693789	0.6407637204437355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.5590568509324716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42633741054418123	0.30886932242184595	0.0	0.0	0.21318232527036185	0.46122377668327724	0.4481405475581292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.1570759585395147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7157675207290104	0.1605676858931892	0.0	0.37259978496976087	0.23692430857624	0.5956781258355673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.3557034713101381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7633285622602988	0.16782651704123397	0.5139305246271995	0.6020745131456348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.4045986437312483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6777527796711247	0.5248480248162462	0.7076452895566134	0.2329512595164569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.485147159075062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5635872866568865	0.34637313915381845	0.3305269694683791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.1866870599351147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6926889927141713	0.12074156692531718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.0943021685463221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11917320945798256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0522230465684417	0.1720054506736983	0.0	0.0	0.8249536226462015	0.16650673271609817	0.3693368276426799	0.22463146667074843	0.0	0.8521345234881033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1728403232417534	0.3188039168894599	0.1674589590186262	0.4491431783668348	0.31573478981210645	0.450975812009063	0.7807571306450687	0.7694736896490687	1.1659582947502944	1.371316919410455	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.966307891289907	0.0	0.16789070848669094	0.6094583685775555	0.7655242280183562	0.49548919881091263	0.5072923504446565	0.7537343329695579	1.054785779130044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29386921382493103	0.15100177894675193	0.40747084908870346	0.2860175192246385	0.41138984429332626	0.7805787380260805	0.6041908850356512	1.0083121410713651	0.9484360113312019	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8080634245731004	0.0	0.0	0.6867794331571445	0.21927531901869265	0.592252425781173	0.7430564509283092	0.5670565546562986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14534491887796933	0.2735537791591145	0.1432872617699801	0.27026958967590137	0.2675389260999888	0.26891592633219585	0.4831850304865347	0.6499453169438408	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27477200873984	0.33325232796455395	0.565772707883349	0.477368184970831	0.6346307841629448	0.3755393233564144	0.45776200264176065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47460619687008326	0.13730099176088645	0.25979963757484215	0.13546078119279575	0.13509169139188276	0.4620341991255723	0.4614561919154719	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.766960061757319	1.1651075163311955	0.1676313443542548	0.1426999778162856	0.3415756173838193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2540034498667578	0.1331482615293086	0.13211911634162324	0.3549919990536106	0.3542585176828785	0.35256977797332756	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5522186838949583	0.4285993497128464	0.5476069544788661	0.45229878893447617	0.24046310577808613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1289366248782535	0.2444124550568887	0.44021430980771314	0.24191021312542144	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6386125735230345	0.62219225606218	0.3949144408757943	0.2367368306131256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43464674446197143	0.0	0.23817435240844087	0.3391319682513914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5218480990903704	0.27905347785121065	0.3329177572703697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3360001377058827	0.12352467528251457	0.23454488652742947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1515568330914978	0.2307905439521444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41924651110358274	0.3301700807910448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5627591050481808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22799744073991535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
